     0.50000     2.00000     1.30465     0.15000    -8.14114   -15.59715   -14.41693   -15.69264     0.00000000     0.00000012
     0.50000     2.00000     1.36023     0.17000    -7.95140   -16.01052   -14.87209   -16.38910     0.00000000     0.00000078
     0.50000     2.00000     1.41161     0.19000    -7.36295   -16.12287   -15.02028   -16.81016     0.00000000     0.00000074
     0.50000     2.00000     1.45950     0.21000    -6.38337   -15.92553   -14.85132   -16.93317     0.00000000     0.00000022
     0.50000     2.00000     1.50443     0.23000    -5.02363   -15.40989   -14.36260   -16.74809    -0.00000000     0.00000071
     0.50000     2.25000     1.30465     0.15000    -7.87353   -15.40851   -14.26490   -15.59551     0.00000000     0.00000012
     0.50000     2.25000     1.36023     0.17000    -7.60504   -15.80144   -14.70301   -16.30671    -0.00000000     0.00000052
     0.50000     2.25000     1.41161     0.19000    -6.92842   -15.89156   -14.83004   -16.74192     0.00000000     0.00000082
     0.50000     2.25000     1.45950     0.21000    -5.85169   -15.66889   -14.63643   -16.87928    -0.00000000    -0.00000000
     0.50000     2.25000     1.50443     0.23000    -4.38626   -15.12371   -14.12051   -16.71018     0.00000000     0.00000070
     0.50000     2.50000     1.30465     0.15000    -7.60593   -15.23501   -14.12686   -15.51886    -0.00000000     0.00000038
     0.50000     2.50000     1.36023     0.17000    -7.25867   -15.61144   -14.55026   -16.24912     0.00000000     0.00000056
     0.50000     2.50000     1.41161     0.19000    -6.49388   -15.68348   -14.65869   -16.70358    -0.00000000     0.00000065
     0.50000     2.50000     1.45950     0.21000    -5.32000   -15.43979   -14.44330   -16.86138     0.00000000     0.00000039
     0.50000     2.50000     1.50443     0.23000    -3.74890   -14.86949   -13.90354   -16.71563    -0.00000000    -0.00000048
     0.50000     2.75000     1.30465     0.15000    -7.33833   -15.07658   -14.00204   -15.46180     0.00000000     0.00000022
     0.50000     2.75000     1.36023     0.17000    -6.91231   -15.44047   -14.41290   -16.21532    -0.00000000     0.00000065
     0.50000     2.75000     1.41161     0.19000    -6.05935   -15.49860   -14.50506   -16.69405    -0.00000000     0.00000086
     0.50000     2.75000     1.45950     0.21000    -4.78831   -15.23818   -14.27060   -16.87836     0.00000000     0.00000072
     0.50000     2.75000     1.50443     0.23000    -3.11153   -14.64722   -13.71016   -16.76342     0.00000000     0.00000009
     0.50000     3.00000     1.30465     0.15000    -7.07073   -14.93319   -13.88972   -15.42349    -0.00000000     0.00000026
     0.50000     3.00000     1.36023     0.17000    -6.56594   -15.28849   -14.29001   -16.20442     0.00000000     0.00000081
     0.50000     3.00000     1.41161     0.19000    -5.62481   -15.33683   -14.36810   -16.71239     0.00000000     0.00000008
     0.50000     3.00000     1.45950     0.21000    -4.25662   -15.06402   -14.11707   -16.92931     0.00000000    -0.00000032
     0.50000     3.00000     1.50443     0.23000    -2.47416   -14.45685   -13.53897   -16.85273    -0.00000000    -0.00000011
     0.50000     3.25000     1.30465     0.15000    -6.80313   -14.80480   -13.78922   -15.40321     0.00000000     0.00000029
     0.50000     3.25000     1.36023     0.17000    -6.21958   -15.15542   -14.18075   -16.21561     0.00000000     0.00000078
     0.50000     3.25000     1.41161     0.19000    -5.19028   -15.19814   -14.24679   -16.75779    -0.00000000     0.00000038
     0.50000     3.25000     1.45950     0.21000    -3.72493   -14.91725   -13.98158   -17.01345     0.00000000    -0.00000002
     0.50000     3.25000     1.50443     0.23000    -1.83680   -14.29835   -13.38867   -16.98292    -0.00000000    -0.00000000
     0.50000     3.50000     1.30465     0.15000    -6.53553   -14.69135   -13.69988   -15.40030    -0.00000000     0.00000031
     0.50000     3.50000     1.36023     0.17000    -5.87322   -15.04123   -14.08434   -16.24820    -0.00000000     0.00000094
